word,TFIDF_prev2,TFIDF_prev1,TFIDF,TFIDF_next1,TFIDF_next2,TF_prev_2,TF_prev_1,TF,TF_next_1,TF_next_2,first_occurrence,last_occurrence,length,CC,CD,DT,EX,FW,IN,JJ,JJR,JJS,MD,NN,NNP,NNPS,NNS,PDT,POS,PRP,PRP$,RB,RBR,RBS,RP,SYM,TO,UH,VB,VBD,VBG,VBN,VBP,VBZ,WDT,WP,WP$,WRB,keyword
rates,0.0011175624757529,0.0005217473981471,0.0042614414073011,0.0019480288690061,0.002042712511857,0.0012194420434559,0.000291232468845,0.0174394728471458,0.002769528984639,0.0048053392862297,0.2027164552998277,0.8758024111476437,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
ampr,0.0038839291511367,0.0039207634037804,0.000279638835558,0.0046845425927489,0.0010105480986353,0.0269013298323884,0.006296157677272,0.0001336357439455,0.1388435488992244,0.0564186729172239,-4.861921431349669e-05,-4.861921431349669e-05,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Xylans,0.0,0.0014598098512109,0.0002001627227664,0.0032967779690771,0.0003849189591112,0.0,0.0014534016306048,8.362499849306133e-05,0.012372022965384,0.0002435175872263,0.0576398096872318,0.0616696565530509,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
noninvasive,0.0249737714540503,0.0084404772946856,0.0006984375201536,0.007070996233924,0.0002917987651989,0.0435059427213923,0.0174962053424183,0.0004418639708702,0.0226208066111436,0.0001394468153607,0.007919254658385,0.7677018633540372,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
cisplatin,0.000678198772107,0.0034841631723235,0.0037393249837048,0.000333244255043,0.0049193147968357,0.0002833413260551,0.0095668456958669,0.0015622341753026,0.0001592530731627,0.0041357713275643,0.003074102038615,0.9971955560349476,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
Virus,0.004544590110546,0.0004349887263916,0.0254520479697547,0.0162697578370086,0.0001299715648658,0.0051543973671558,0.000226975830398,0.0576161246421403,0.0520485421665778,6.21117118012179e-05,0.0004665959703075,0.0004665959703075,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
segment,0.0020139873095777,0.0013999128051799,0.0037117393083627,0.005952542890029,0.0082743152661728,0.003949662542,0.0010352987014913,0.0048831816315838,0.0115442528044029,0.0360973323803383,0.4856122539326506,0.7249948351680784,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Fluconazole,0.0018150980631838,0.0,0.0033143339823239,0.0074934259446453,0.0249737714540503,0.0012396887483995,0.8220490343003558,0.0019558148319205,0.0106534665261554,0.0435059427213923,0.0023712382745754,0.0023712382745754,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Cell,0.003032931313814,0.0025076114713236,0.0174887522633826,0.0066251430098507,0.0005328051960187,0.0044211502739543,0.0027362111050875,0.176459820025445,0.0242678100353464,0.00039974059943,0.0041847558519446,0.9729221680168284,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Plaque,0.0022528453395195,0.0004080030019069,0.0045043900571489,0.0036066621911375,0.0088711816681172,0.0047217459235666,0.1545409622305328,0.0042448723836587,0.0074762243998465,0.0458350189037695,0.1696292987941045,0.1696292987941045,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Enterobacter,0.0015444041342974,0.0200235133818114,0.000108105899389,0.0009029311583539,0.000108105899389,0.0011253424634946,0.0481506226717418,5.1662396107898165e-05,0.0004314989970453,5.1662396107898165e-05,0.0293975217205526,0.793419740777667,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
respect,0.0023561563375478,0.0013713476923297,0.0023408896711974,0.000502523176957,0.0008002236368175,0.0161821771577129,0.0013532627410801,0.0297614301445341,0.0003875504492071,0.0005368880067231,0.5318837038846812,0.5318837038846812,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Agents,0.0048410095405306,0.0007908432587781,0.0043145858708173,0.0018157378556833,0.000618254087199,0.0094937807983048,0.0004783675735505,0.0090429546538487,0.0012615136607863,0.0002954555461702,0.2652881654201496,0.2652881654201496,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
service,0.0257191602717,0.0034484660502781,0.0042520425920166,0.0038352755175226,0.0025090420471255,0.0690658802646598,0.0069919091510883,0.0034507529159433,0.0034048860848702,0.0084081529623924,0.0729840407210379,0.833594856289946,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
calculated,0.001070011302394,0.0031822702517809,0.0032339483716016,0.0040170815976668,0.003834897119691,0.0008470362615876,0.0132727133522096,0.0076916845215953,0.0134618057016183,0.0069131361099709,0.175980063260807,0.2913351864276814,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
point,0.0009488469879797,0.0001653482167087,0.0035869340415495,0.0039290785089372,0.003294621339549,0.0007700385026017,0.188270099448622,0.0176484559238295,0.0118033815051852,0.0195798490230415,0.908064567278724,0.976278819015,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Transduction,0.0027988116258966,0.0069902857419666,0.0026588078603587,0.0038551797221898,0.002562722732131,0.0057378644286251,0.017663293117386,0.002901190904972,0.0024896587522706,0.0014304777961408,0.2961104580782119,0.2961104580782119,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
DNA,0.0019439905493835,0.0018388916964127,0.0006591699229123,0.0,0.0065933413743093,0.0029401771157548,0.0021804690394527,0.0003439529154411,0.0,0.018307135553398,0.0302640970735189,0.9682798001427552,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Isotope,0.003189508301058,0.0023948828186625,0.0004925101787598,0.0023846476538341,0.0012862416176978,0.00325925020864,0.0042927922409936,0.0002662926587684,0.0029097252147409,0.0011655589537263,0.000547183483932,0.000547183483932,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Base,0.0038857769809734,0.0001823724657536,0.0037517221736282,0.0062151957140004,0.0007276184321197,0.0199354326546565,9.51614130313924e-05,0.0446926031530232,0.0214486106927301,0.000460325169278,0.9626188418323248,0.9626188418323248,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
total,0.0019124855070033,0.0095460281281653,0.0032916144741884,0.0031193138890873,0.0024638661159388,0.0566835010576485,0.0298446884627151,0.0185537875181238,0.0301264830694323,0.0350363679559012,0.8263841600754283,0.8263841600754283,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Amino,0.001538473595113,0.0006369520109915,0.0078364083422742,0.0080271212029178,0.0060990358905112,0.001477323220183,0.0003555381538185,0.0238103873268029,0.0394950933314996,0.0100272623661245,0.0037719393873323,0.0037719393873323,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Plant,0.0039411969156461,0.002306151794005,0.0149180588364297,0.0045637483917804,0.0031006074185708,0.0057808478318546,0.0032993573110418,0.0228379869059894,0.0137880419574677,0.0178743239862387,0.4101450931109334,0.8779030862887827,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
band,0.0059255770951296,0.0084346259984553,0.0054243249195329,0.0,4.1414175133499066e-05,0.0060551459851059,0.0098563433175289,0.0114317343456917,1.2166352794640023,1.7302224336602386e-05,0.0290503213198541,0.8066819497162614,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Reaction,0.0003724382414522,0.0036062900577366,0.0052964162202054,0.0026484897734746,0.0,0.000155599139289,0.0163632990924496,0.017441349552353,0.0122593300761939,0.0,0.0228932716806643,0.228894970274606,8,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Vaccines,0.0029857435554353,0.0050451903337103,0.0012608342370641,0.0037411780291342,0.0011400809387306,0.0033863799257551,0.0114208615140048,0.0009047478988618,0.0244479966124203,0.0008673814517074,0.0399380552612274,0.0399380552612274,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
colostomy,0.0033841675531692,0.0008765691374229,0.0001905446807279,0.0022287512251664,0.0011472944242665,0.0055638196849025,0.0007943243264917,7.960672406186172e-05,0.0046712469904029,0.0012815142705935,0.5573348382773095,0.915382173468308,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Cell,0.0029042741384363,0.0009081795311761,0.0174887522633826,0.0042845500137724,0.0033969842405097,0.0041811868711828,0.0008394912318125,0.176459820025445,0.0115056718459337,0.0045285724921185,0.8449450898689925,0.9200183622303048,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
feature,0.0024127603078283,0.0027510343986493,0.0023487857719047,0.000973633714189,0.0045416852448512,0.0073728514337928,0.0097214679444281,0.0044794792834147,0.000934934274136,0.0075986645899088,0.8012488093978198,0.8122552651074187,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Resistance,0.0021941405093713,0.003209644428929,0.0192528784994961,0.000518523729208,0.0001983088912621,0.0012247400941649,0.0046208183207624,0.037757126211029,0.000259828915932,0.2258000444312733,0.0077762372656579,0.0077762372656579,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
sensitivity,0.0031822702517809,0.0065380013993451,0.0066347178748382,0.0041672474619317,0.0032350253297437,0.0132727133522096,0.0082034893262999,0.0143730226278744,0.0041489542294027,0.0218490472271927,0.0732154769846564,0.7578107627307094,11,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
associative,0.0021405478784056,4.9553879299015975e-05,0.0031255794200556,0.0034385485816758,0.0004329246606681,0.0035398504526036,2.0702871266098563e-05,0.0016899525935774,0.0069718010686932,0.0002340756879909,0.0245393217729886,0.9818445239281024,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
rna,0.0033659387988084,0.0024638661159388,0.0031193138890873,0.0026509182365193,0.0010981336570885,0.0067120020094923,0.0350363679559012,0.0301264830694323,0.0059353531245628,0.0010933131095879,0.0142037578110004,0.8082279425878137,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
defined,0.0042348114935902,3.064296145377529e-05,0.0029669491068587,0.0037720298208161,0.0015367968921726,0.0161858956020388,1.2802172002750303e-05,0.0079232968030995,0.0214208805198185,0.0016636444813563,0.1671662942170382,0.759988008938791,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
Diagnostic,0.002123119332147,0.0,0.0044707918356534,0.0003939906605162,0.0,0.0020951202259875,0.0,0.0057648427731932,0.0002055831609282,0.0,0.3645218822883797,0.3645218822883797,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
around,0.0038857769809734,0.0054243249195329,0.0021116317734726,7.023501290054415e-05,7.023501290054415e-05,0.0199354326546565,0.0114317343456917,0.0032326872632432,3.1673290390132825e-05,3.1673290390132825e-05,0.4870331032041069,0.4870331032041069,6,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
derived,0.0021673904464171,0.0029472551321571,0.0039290785089372,0.0,0.0012270875019201,0.0010860654553921,0.0163684157093061,0.0118033815051852,0.0,0.0011563896072825,0.1652235796465425,0.1652235796465425,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
Confocal,7.843463799901319e-05,0.0001655444764144,0.0013864941185956,0.0021365410867446,0.0029251111765548,3.748288816601577e-05,0.1884935662331251,0.0011522971973002,0.0021646051429933,0.0039766926407458,0.3268921454740416,0.3268921454740416,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Analysis,0.0011668511026825,0.0031734996510021,0.0032047633838299,0.0012449812622103,0.0033427690534008,0.0009921433338595,0.0086173333576868,0.0476620275014733,0.0010820869689004,0.0043103187820721,0.1841778825280655,0.9626310240029772,8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
distant,0.0051756078830946,0.0001913161876754,0.0008146821982924,0.0008329893018565,0.004613041228503,0.017756020394993,7.992904815112735e-05,0.0007382439796659,0.0005379409665334,0.0184108948300892,0.6950519822268237,0.947931495621414,7,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
obtain,0.015425811701531,0.012510740368272,0.0027463501097619,0.0018011048943804,0.0033725035331793,0.1016328559522017,0.0791584759867748,0.0300276109506352,0.0010894575738889,0.0135441367382511,0.854099146069949,0.854099146069949,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,False
Virus,0.0039775569258778,0.0018161390072999,0.0254520479697547,9.522433962605564e-05,0.0026682532555785,0.0033440156947024,0.0013032228207268,0.0576161246421403,3.978330803894552e-05,0.0153818967476796,0.0031335683509596,0.0031335683509596,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
gene,0.0016182687677091,0.0045942194636397,0.0046845425927489,0.0032361033902987,0.0035869340415495,0.0016818224165002,0.0175595907217785,0.1388435488992244,0.0474051325758322,0.0176484559238295,0.0303780238817051,0.9972777330941038,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Male,0.0026107210169588,5.666329634285217e-05,0.0063043334053612,0.014635349933601,0.0031495919108295,0.0311003621681719,2.3673079611390927e-05,0.0099451967547495,0.0208071997732365,0.0191574606496456,0.4841930116472546,0.4841930116472546,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Antibodies,0.0001164528655001,0.0048410095405306,0.0078341860585776,0.0018414697571168,0.0002673954846456,4.865226935048998e-05,0.0094937807983048,0.0164196962115651,0.0010866659433569,0.0001492566085195,0.0017353118249105,0.6042426603392712,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
years,0.0032361033902987,0.0008520627549192,0.0058366061700916,0.0035386759315342,0.0119667969151699,0.0474051325758322,0.0003559791034579,0.0120986594110083,0.0082335501919436,0.0112773372424612,0.0356123535676251,0.8588711395101172,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Light,0.0018474730929857,0.0044921252727448,0.0040598721602167,0.0,0.0040613552672807,0.0013461760918209,0.0023439776761365,0.0165103321180508,0.2234937391779703,0.0081437940596126,0.943570566470786,0.943570566470786,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
flag,0.0061514619761615,0.00275042749138,0.0016407327033756,0.0044875997446915,0.0037117393083627,0.0146307545546221,0.0119214648067565,0.0010156669402137,0.011917930445682,0.0048831816315838,-3.182179793158313e-05,-3.182179793158313e-05,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
hormone,0.0018848428033314,0.0079146942058825,0.002817995657363,0.0120969226039357,0.0079530682257062,0.0009444826431373,0.012860555993584,0.0025277548008639,0.0207133592162488,0.037060264956581,0.0049609594064104,0.9827444890211812,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
context,0.0105768284701253,0.0066220938275359,0.0034720890057607,0.0020198552540634,0.0008046438233289,0.0326912144955326,0.0198934940169165,0.0051243111064739,0.0029994172315689,0.0005495614338876,0.2510104456458978,0.2510104456458978,7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
construct,0.0063024146946512,0.0035710811684625,0.0051477716719458,0.003108757568315,0.0028816713222387,0.0106675675833195,0.010370282281457,0.0151184160318548,0.0132167923782439,0.006039704359706,0.2945028820059658,0.99710678000314,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Synthesis,0.000976085077061,0.015425811701531,0.006151367481679,0.0021705934963902,0.003223991659852,0.0006303516126831,0.1016328559522017,0.0126109640012734,0.0016052518556607,0.0026794174630396,0.0028452932098765,0.5303337191358025,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
third,0.0014874907214655,0.0001258912185856,0.0022287512251664,0.0124620777781897,0.0046938483824473,0.0006708011236549,6.308328241878964e-05,0.0046712469904029,0.0453744864883291,0.001961019806704,-3.85445575084798e-05,-3.85445575084798e-05,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Expression,0.0,0.000103382020377,0.0124620777781897,0.0023425019625642,0.0019124855070033,0.0,4.662131631067331e-05,0.0453744864883291,0.0024141308437775,0.0566835010576485,0.3232783006737643,0.8688474000925783,10,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
molecular,8.339952461743897e-05,0.0035898985023349,0.0040170815976668,9.726284877191316e-05,0.0032424630343455,3.7609979019263626e-05,0.0244492708268155,0.0134618057016183,4.873778987022109e-05,0.0071411089970231,0.5893012953889523,0.8797570306731995,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
rnase,0.0058080503125899,0.0037181793899501,9.522433962605564e-05,0.0077514406205011,0.0145086273517126,0.0112640265425961,0.0043129514061839,3.978330803894552e-05,0.0296268225489458,0.0251303920821903,-2.2378373539811128e-05,-2.2378373539811128e-05,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Results,0.0099197362076717,0.0028418622698051,0.0018515623230348,0.0257191602717,0.0017847947383815,0.0136612480921572,0.002416362036469,0.0480837892096889,0.0690658802646598,0.0026666614601244,0.0430934713050582,0.0430934713050582,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
interpreted,0.0003254947878096,8.73893036690077e-05,0.001031628865284,0.0002826850316847,0.0027428826185126,0.000196886235192,3.940921597066492e-05,0.0009906242668944,0.0001416516568008,0.0052018694243041,0.3374421328573819,0.3374421328573819,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
Infections,0.0005621734600427,0.0,0.007883902018439,0.0016280427201292,0.0033887300553056,0.000323020864235,0.0,0.016432966106756,0.0620933366903524,0.0047572209350605,0.0023574027571362,0.0023574027571362,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
DNA,0.0010202954665649,0.0079530682257062,0.0006591699229123,0.0023483867057063,7.317876147631872e-05,0.0008179067563518,0.037060264956581,0.0003439529154411,0.0035518037128577,3.057299447970452e-05,0.2640322174679084,0.7428475543250272,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
particularly,0.0021064412512219,0.0162697578370086,0.0021700560361042,0.0022777527804755,0.0038744017756483,0.0026612770284664,0.0520485421665778,0.0043513773833641,0.0039001581718353,0.0085328730305015,0.071849730458221,0.8221866576819407,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Activation,0.0006688320588919,0.0,0.0065530357196365,0.0,0.0028174037442491,0.0004319289136211,1.2121104761527568,0.014040660053949,0.0,0.0040561224542729,0.0028898715225792,0.8212805960795236,10,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
Burkholderia,0.0011645425644202,0.0032047633838299,0.0,0.002142372922034,0.001840499851917,0.000583544811984,0.0476620275014733,0.0,0.0009661278168999,0.0017673447088188,0.0044062691728484,0.1989514194879803,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
site,0.0008258607463702,0.0,0.0079700588477184,0.0032892476789659,0.001317045206557,0.0005737803010452,0.0,0.050028277400479,0.0033898260925779,0.0637386845923422,0.0476586147545848,0.8934061368627219,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Cells,0.0063558463493614,0.0005374824942751,0.0220232693170586,0.0039775569258778,0.0,0.0113927611325565,0.0002568558577953,0.1129872878591185,0.0033440156947024,1.2166352794640023,0.0028789217129584,0.2497791736186083,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
calculated,0.0051005551717554,0.0032221820468564,0.0032339483716016,0.0005774911626894,0.0032221820468564,0.0125381309659224,0.0050226775726532,0.0076916845215953,0.0004143954063867,0.0050226775726532,0.3308444054024377,0.6272098385857033,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
Gene,0.0063558463493614,0.0,0.0046845425927489,0.0063558463493614,0.0023146761045369,0.0113927611325565,0.0,0.1388435488992244,0.0113927611325565,0.0028243465714947,0.2182277840980912,0.7332827708254329,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
phase,0.0026123469676739,0.0007520346108367,0.006026486401581,0.006026486401581,0.0038957093240362,0.0197437901613488,0.0006103150591924,0.01481424535623,0.01481424535623,0.0079425621705812,0.0273722627737226,0.9236183524504692,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
directed,0.0027837726560147,0.0045095371869731,0.0021797095902006,0.0038857769809734,0.0,0.0038584339120537,0.0064112468482059,0.0031773959429823,0.0199354326546565,0.3286169220585315,0.5225740377229666,0.5225740377229666,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,False
Acid,0.0192528784994961,0.001380969665062,0.0080271212029178,0.002331625052373,0.001380969665062,0.037757126211029,0.0008548651656396,0.0394950933314996,0.0031904346325356,0.0008548651656396,0.0116213151927437,0.0116213151927437,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
glass,0.0030101239580351,0.0075225831594219,0.0013889475498434,0.0004476842890336,0.0025410996492832,0.0254526128687384,0.0468465914498831,0.0015514379470363,0.0002498914248952,0.006564297374377,0.1618770461986176,0.490048329262589,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
changes,0.0002028022808161,0.0013128689220391,0.0043071682477534,0.0004257660122756,0.002361005701162,9.691655887719896e-05,0.0015341624902991,0.0113126834995387,0.0002446421167529,0.0047870378095777,0.5170265426303662,0.5305965690876504,7,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
Hepatitis,0.0040170815976668,0.0053525824209708,0.0039775569258778,0.0,0.0254520479697547,0.0134618057016183,0.0154564748176912,0.0033440156947024,1.2166352794640023,0.0576161246421403,0.0126217588146522,0.0126217588146522,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,True
cancer,0.0045637483917804,0.0035848288456941,0.0101198901460201,0.0034372408538953,0.0027213944395314,0.0137880419574677,0.0033136976558053,0.0112167353294832,0.0186745481337864,0.0117956238213349,0.2940291018564977,0.9466884094330156,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
